id,brand,sku,code,normalizedCode,name,category,categories,sourceCategoryId,sourceCategoryLabel,url,image,images,shortDescription,description,attributes,price,stockStatus,source,crawledAt
"42154","SKF","LL/664-85313-8-SKF","LL/664-85313-8-SKF","LL664853138SKF","Cảm biến đầy cạn bình lincoln 664-85313-8","HỆ THỐNG BÔI TRƠN","HỆ THỐNG BÔI TRƠN | Phụ kiện bơm mỡ SKF","13288","phu-kien-bom-mo-skf","https://vongbicongnghiep.vn/san-pham/cam-bien-day-can-binh-lincoln-664-85313-8/","https://vongbicongnghiep.vn/wp-content/uploads/2023/05/lincoln-sensor-bu-ls-210-vs-65-vlo200.jpg","[""https://vongbicongnghiep.vn/wp-content/uploads/2023/05/lincoln-sensor-bu-ls-210-vs-65-vlo200.jpg""]","","Cảm biến đầy cạn bình lincoln 664-85313-8 664-85313-8 – Lincoln Sensor – BU LS= 210 – VS= 65 – VLO=200 Cảm biến lincoln đo mực mỡ trong bình: BU LS = 210; VS= 65; VLO = 200","[]","18403000","out_of_stock","vongbicongnghiep.vn-wc-store-api-category-search-skf","2026-04-29T13:49:37.193Z"
"42029","SKF","LL/MFE2-F150-2000 299-SKF","LL/MFE2-F150-2000 299-SKF","LLMFE2F1502000299SKF","Bơm bánh răng SKF MFE2-F150-2000 299","HỆ THỐNG BÔI TRƠN","HỆ THỐNG BÔI TRƠN | Phụ kiện bơm mỡ SKF","13288","phu-kien-bom-mo-skf","https://vongbicongnghiep.vn/san-pham/bom-banh-rang-skf-mfe2-f150-2000-299/","https://vongbicongnghiep.vn/wp-content/uploads/2023/04/MFE2-2000-299.png","[""https://vongbicongnghiep.vn/wp-content/uploads/2023/04/MFE2-2000-299.png"",""https://vongbicongnghiep.vn/wp-content/uploads/2023/04/MFE2-F150-2000-299.png""]","","Bơm bánh răng SKF MFE2-F150-2000 299 Trung bình: Dầu (20 đến 1000 mm²/s) Điện áp: 230/380 Vôn Tần số: 50/60Hz Tốc độ: 2700 vòng / phút tối đa. tốc độ giao hàng: 0,2 l / phút tối đa. áp suất vận hành: 28 bar Kết nối hút: M14x1,5 Kết nối áp lực: M14x1,5 Nâng hút (có đường xả mở): 500 mm Lớp bảo vệ: IP54 Với van giảm áp với mặt bích","[]","28276000","out_of_stock","vongbicongnghiep.vn-wc-store-api-category-search-skf","2026-04-29T13:49:37.193Z"
"42025","SKF","LL/DU56N2075 MX1-SKF","LL/DU56N2075 MX1-SKF","LLDU56N2075MX1SKF","Bánh răng SKF DU56N2075 MX1","HỆ THỐNG BÔI TRƠN","HỆ THỐNG BÔI TRƠN | Phụ kiện bơm mỡ SKF","13288","phu-kien-bom-mo-skf","https://vongbicongnghiep.vn/san-pham/banh-rang-skf-du56n2075-mx1/","https://vongbicongnghiep.vn/wp-content/uploads/2023/04/DU56N2075-MX1-2.png","[""https://vongbicongnghiep.vn/wp-content/uploads/2023/04/DU56N2075-MX1-2.png"",""https://vongbicongnghiep.vn/wp-content/uploads/2023/04/525-32080-1.png"",""https://vongbicongnghiep.vn/wp-content/uploads/2023/04/DU56N2075-MX1-3.png""]","","Bánh răng SKF DU56N2075 MX1 dùng cho bơm và động cơ","[]","5637000","in_stock","vongbicongnghiep.vn-wc-store-api-category-search-skf","2026-04-29T13:49:37.193Z"
"42022","SKF","LL/83753-SKF","LL/83753-SKF","LL83753SKF","Cuộn ống dẫn khí SKF 83753","HỆ THỐNG BÔI TRƠN","HỆ THỐNG BÔI TRƠN | Phụ kiện bơm mỡ SKF","13288","phu-kien-bom-mo-skf","https://vongbicongnghiep.vn/san-pham/cuon-ong-dan-khi-skf-83753/","https://vongbicongnghiep.vn/wp-content/uploads/2023/04/53753.png","[""https://vongbicongnghiep.vn/wp-content/uploads/2023/04/53753.png"",""https://vongbicongnghiep.vn/wp-content/uploads/2023/04/53753-1.png""]","","Cuộn ống dẫn khí SKF 83753 dẫn không khí và nước. Cuộn vòi có thể thu vào 50 foot x 3/8 inch Khớp nối NPT 1/4 inch Đế gắn có rãnh Cần đầu ra có thể điều chỉnh 5 vị trí","[]","24808000","out_of_stock","vongbicongnghiep.vn-wc-store-api-category-search-skf","2026-04-29T13:49:37.193Z"
"42010","SKF","LL/83167-SKF","LL/83167-SKF","LL83167SKF","Máy bơm SKF 83167","HỆ THỐNG BÔI TRƠN","HỆ THỐNG BÔI TRƠN | Phụ kiện bơm mỡ SKF","13288","phu-kien-bom-mo-skf","https://vongbicongnghiep.vn/san-pham/may-bom-skf-83167/","https://vongbicongnghiep.vn/wp-content/uploads/2023/04/83167.png","[""https://vongbicongnghiep.vn/wp-content/uploads/2023/04/83167.png""]","","Máy bơm SKF 83167 Để sử dụng trong các hệ thống bôi trơn một dòng. Model 83167 là máy bơm thể tích dương, vận hành bằng không khí, cung cấp thể tích tối đa bằng một hành trình duy nhất của máy bơm. Van khí điện từ và bộ điều khiển thời gian trạng thái rắn có thể điều chỉnh được tích hợp vào thân máy bơm. Bộ phận bơm này được thiết kế để cung cấp mỡ cho các thiết bị đo một dòng và bao gồm một phụ kiện nạp lại khối lượng lớn đặc biệt.Hồ chứa acrylic có sẵn trong một số kích cỡ. Model 83167 bao gồm một bình chứa trong suốt, bộ phận đi theo lò xo, cụm van thông hơi và khớp nối phụ để nạp lại bình chứa. Các tính năng và lợi ích Động cơ không khí 2 1/2 inch Cụm van thông hơi Vận hành bằng các hành trình tịnh tiến chạy bằng khí nén và giải phóng áp suất lên đường bôi trơn thông qua van kiểm tra/xả áp đi kèm (3 chiều) trên hành trình hồi khí dùng năng lượng khí Các thành phần hệ thống từ xa như van 3/2 chiều, điều chỉnh công suất không khí và giám sát máy bơm được cung cấp riêng theo yêu cầu Hai bộ ghép làm đầy khác nhau có sẵn Được ứng dụng trong nghành xi măng và ăn uống Thông số kỹ thuật: Nguyên tắc chức năng: vận hành bằng không khí, bơm pít-tông chuyển động qua lại Cửa hàng: 1 Định lượng định lượng: 197 cm³/phút 12 in³/phút Chất bôi trơn: mỡ NLGI 0, 1, 2 Nhiệt độ hoạt động: –35 đến +104 °C -30 đến +220 °F Áp suất vận hành: tối thiểu: 82 bar, tối đa: 240 bar Bình chứa 5 kg 11 lb Chất liệu: acrylic, nitrile, cao su tổng hợp, thép, nhôm, kẽm Đầu ra kết nối: 3/4 NPTF (F) Cửa hút gió: 1/8 NPTF (F) Tỷ số truyền: 40:1 Kích thước: 413 × 229 × 571,5 mm 16,25 × 9,0 × 22,5 inch Vị trí lắp đặt: thẳng đứng","[]","152888000","in_stock","vongbicongnghiep.vn-wc-store-api-category-search-skf","2026-04-29T13:49:37.193Z"
"42008","SKF","LL/649-29495-1-SKF","LL/649-29495-1-SKF","LL649294951SKF","Bộ chia mỡ SKF 649-29495-1","HỆ THỐNG BÔI TRƠN","HỆ THỐNG BÔI TRƠN | Phụ kiện bơm mỡ SKF","13288","phu-kien-bom-mo-skf","https://vongbicongnghiep.vn/san-pham/bo-chia-mo-skf-649-29495-1/","https://vongbicongnghiep.vn/wp-content/uploads/2023/04/649-29495-1.png","[""https://vongbicongnghiep.vn/wp-content/uploads/2023/04/649-29495-1.png""]","","Bộ chia mỡ SKF 649-29495-1, Bộ chia này có cảm biến giúp theo dõi việc cung cấp dầu mỡ. Cảm biến sẽ tiếp xúc mỗi khi bộ chia thực hiện một chu kỳ bôi trơn hoàn chỉnh. Chỉ sử dụng các đầu nối SSV có hình nón bằng đồng thau. Chất liệu: Mạ kẽm đen. Quan trọng! đầu ra 1 & 2 có thể không được đóng lại. Model: SSVD 6 N Chất liệu: Mạ kẽm đen Đầu ra: 6 Đầu ra kết nối: M10 x 1.0 Chỉ sử dụng đầu nối SSV có hình nón bằng đồng Đầu vào kết nối: 1/8 Gas Chiều dài A: 70 mm Số lượng đo trên mỗi chu kỳ: 0,2 cc mỗi chu kỳ Cảm biến: NO 10-36VDC + LED (234-13163-9) Phạm vi nhiệt độ: -25 điểm +75°C","[]","12833000","out_of_stock","vongbicongnghiep.vn-wc-store-api-category-search-skf","2026-04-29T13:49:37.193Z"
"42005","SKF","LL/649-29485-1-SKF","LL/649-29485-1-SKF","LL649294851SKF","Bộ chia mỡ SKF 649-29485-1","HỆ THỐNG BÔI TRƠN","HỆ THỐNG BÔI TRƠN | Phụ kiện bơm mỡ SKF","13288","phu-kien-bom-mo-skf","https://vongbicongnghiep.vn/san-pham/bo-chia-mo-skf-649-29485-1/","https://vongbicongnghiep.vn/wp-content/uploads/2023/04/649-29485-1-1.webp","[""https://vongbicongnghiep.vn/wp-content/uploads/2023/04/649-29485-1-1.webp"",""https://vongbicongnghiep.vn/wp-content/uploads/2023/04/649-29485-1-2.webp""]","","Bộ chia mỡ SKF 649-29485-1 model SSVD6 Chất liệu: Mạ kẽm đen Đầu ra: 6 Đầu vào kết nối: M10 x 1.0, Chỉ sử dụng đầu nối SSV có hình nón bằng đồng Đầu vào kết nối: 1/8 Gas Chiều dài A: 70 mm Số lượng đo trên mỗi đầu ra: 0,2 cc mỗi chu kỳ Phạm vi nhiệt độ: -25 đến +70°C","[]","4375000","out_of_stock","vongbicongnghiep.vn-wc-store-api-category-search-skf","2026-04-29T13:49:37.194Z"
"42003","SKF","LL/624-29078-1-SKF","LL/624-29078-1-SKF","LL624290781SKF","Van giảm áp SKF 624-29078-1","HỆ THỐNG BÔI TRƠN","HỆ THỐNG BÔI TRƠN | Phụ kiện bơm mỡ SKF","13288","phu-kien-bom-mo-skf","https://vongbicongnghiep.vn/san-pham/van-giam-ap-skf-624-29078-1/","","[]","","Van giảm áp SKF 624-29078-1 SVTS – 350 – R1/4 – D6 – 350 bar – có đường hồi, trái","[]","3016000","in_stock","vongbicongnghiep.vn-wc-store-api-category-search-skf","2026-04-29T13:49:37.194Z"
"42001","SKF","LL/624-28931-1-SKF","LL/624-28931-1-SKF","LL624289311SKF","Van giảm áp SKF 624-28931-1","HỆ THỐNG BÔI TRƠN","HỆ THỐNG BÔI TRƠN | Phụ kiện bơm mỡ SKF","13288","phu-kien-bom-mo-skf","https://vongbicongnghiep.vn/san-pham/van-giam-ap-skf-624-28931-1/","https://vongbicongnghiep.vn/wp-content/uploads/2023/04/624-28931-1.jpg","[""https://vongbicongnghiep.vn/wp-content/uploads/2023/04/624-28931-1.jpg""]","","Van giảm áp SKF 624-28931-1, có đường hồi mỡ về bể chứa","[]","3038000","in_stock","vongbicongnghiep.vn-wc-store-api-category-search-skf","2026-04-29T13:49:37.194Z"
"41999","SKF","LL/544-36963-1-SKF","LL/544-36963-1-SKF","LL544369631SKF","Nắp bọc SKF 544-36963-1","HỆ THỐNG BÔI TRƠN","HỆ THỐNG BÔI TRƠN | Phụ kiện bơm mỡ SKF","13288","phu-kien-bom-mo-skf","https://vongbicongnghiep.vn/san-pham/nap-boc-skf-544-36963-1/","https://vongbicongnghiep.vn/wp-content/uploads/2023/04/544-36963-1.png","[""https://vongbicongnghiep.vn/wp-content/uploads/2023/04/544-36963-1.png""]","","Nắp bọc SKF 544-36963-1 Dành cho bơm lũy tiến P203-4/8XNBA – có khóa","[]","8877000","in_stock","vongbicongnghiep.vn-wc-store-api-category-search-skf","2026-04-29T13:49:37.194Z"
